attrib_name	TCGA.2J.AAB1	TCGA.2J.AAB4	TCGA.2J.AAB6	TCGA.2J.AAB8	TCGA.2J.AAB9	TCGA.2J.AABA	TCGA.2J.AABE	TCGA.2J.AABF	TCGA.2J.AABH	TCGA.2J.AABI	TCGA.2J.AABK	TCGA.2J.AABO	TCGA.2J.AABP	TCGA.2J.AABR	TCGA.2J.AABT	TCGA.2J.AABU	TCGA.2J.AABV	TCGA.2L.AAQA	TCGA.2L.AAQE	TCGA.2L.AAQI	TCGA.2L.AAQJ	TCGA.2L.AAQL	TCGA.2L.AAQM	TCGA.3A.A9I5	TCGA.3A.A9I7	TCGA.3A.A9I9	TCGA.3A.A9IB	TCGA.3A.A9IC	TCGA.3A.A9IH	TCGA.3A.A9IJ	TCGA.3A.A9IL	TCGA.3A.A9IN	TCGA.3A.A9IO	TCGA.3A.A9IR	TCGA.3A.A9IS	TCGA.3A.A9IU	TCGA.3A.A9IV	TCGA.3A.A9IX	TCGA.3A.A9IZ	TCGA.3A.A9J0	TCGA.3E.AAAY	TCGA.3E.AAAZ	TCGA.F2.6879	TCGA.F2.6880	TCGA.F2.7273	TCGA.F2.7276	TCGA.F2.A44G	TCGA.F2.A44H	TCGA.F2.A7TX	TCGA.F2.A8YN	TCGA.FB.A4P5	TCGA.FB.A4P6	TCGA.FB.A545	TCGA.FB.A5VM	TCGA.FB.A78T	TCGA.FB.A7DR	TCGA.FB.AAPP	TCGA.FB.AAPQ	TCGA.FB.AAPS	TCGA.FB.AAPU	TCGA.FB.AAPY	TCGA.FB.AAPZ	TCGA.FB.AAQ0	TCGA.FB.AAQ1	TCGA.FB.AAQ2	TCGA.FB.AAQ3	TCGA.FB.AAQ6	TCGA.H6.8124	TCGA.H6.A45N	TCGA.H8.A6C1	TCGA.HV.A5A3	TCGA.HV.A5A4	TCGA.HV.A5A5	TCGA.HV.A5A6	TCGA.HV.A7OL	TCGA.HV.A7OP	TCGA.HV.AA8V	TCGA.HV.AA8X	TCGA.HZ.7289	TCGA.HZ.7918	TCGA.HZ.7919	TCGA.HZ.7920	TCGA.HZ.7922	TCGA.HZ.7923	TCGA.HZ.7924	TCGA.HZ.7925	TCGA.HZ.7926	TCGA.HZ.8001	TCGA.HZ.8002	TCGA.HZ.8003	TCGA.HZ.8005	TCGA.HZ.8315	TCGA.HZ.8317	TCGA.HZ.8519	TCGA.HZ.8636	TCGA.HZ.8637	TCGA.HZ.8638	TCGA.HZ.A49G	TCGA.HZ.A49H	TCGA.HZ.A49I	TCGA.HZ.A4BH	TCGA.HZ.A4BK	TCGA.HZ.A77O	TCGA.HZ.A77P	TCGA.HZ.A77Q	TCGA.HZ.A8P0	TCGA.HZ.A8P1	TCGA.HZ.A9TJ	TCGA.IB.7644	TCGA.IB.7645	TCGA.IB.7646	TCGA.IB.7647	TCGA.IB.7649	TCGA.IB.7651	TCGA.IB.7652	TCGA.IB.7654	TCGA.IB.7885	TCGA.IB.7886	TCGA.IB.7887	TCGA.IB.7888	TCGA.IB.7889	TCGA.IB.7890	TCGA.IB.7891	TCGA.IB.7893	TCGA.IB.7897	TCGA.IB.8126	TCGA.IB.8127	TCGA.IB.A5SO	TCGA.IB.A5SP	TCGA.IB.A5SQ	TCGA.IB.A5SS	TCGA.IB.A5ST	TCGA.IB.A6UF	TCGA.IB.A6UG	TCGA.IB.A7LX	TCGA.IB.A7M4	TCGA.IB.AAUM	TCGA.IB.AAUN	TCGA.IB.AAUO	TCGA.IB.AAUP	TCGA.IB.AAUQ	TCGA.IB.AAUR	TCGA.IB.AAUS	TCGA.IB.AAUT	TCGA.IB.AAUU	TCGA.IB.AAUV	TCGA.IB.AAUW	TCGA.L1.A7W4	TCGA.LB.A7SX	TCGA.LB.A8F3	TCGA.LB.A9Q5	TCGA.M8.A5N4	TCGA.OE.A75W	TCGA.PZ.A5RE	TCGA.Q3.A5QY	TCGA.Q3.AA2A	TCGA.RB.A7B8	TCGA.RB.AA9M	TCGA.RL.AAAS	TCGA.S4.A8RM	TCGA.S4.A8RO	TCGA.S4.A8RP	TCGA.US.A774	TCGA.US.A776	TCGA.US.A779	TCGA.US.A77E	TCGA.US.A77G	TCGA.US.A77J	TCGA.XD.AAUG	TCGA.XD.AAUH	TCGA.XD.AAUI	TCGA.XD.AAUL	TCGA.XN.A8T3	TCGA.XN.A8T5	TCGA.YB.A89D	TCGA.YH.A8SY	TCGA.YY.A8LH	TCGA.Z5.AAPL
hsa-mir-501	4.9277	5.0257	4.8847	4.669	4.6806	4.2084	4.7382	5.2761	5.0227	4.0985	4.9207	4.3215	5.9456	5.1913	4.169	3.8419	4.3711	4.8985	4.146	4.7263	4.6825	4.5659	5.2002	4.205	4.4984	5.1166	4.9581	4.8864	4.9545	7.118	5.9307	4.728	6.4241	4.3967	5.6334	3.6927	4.7793	5.1905	4.3856	3.9139	5.0049	3.8731	5.7451	3.1052	5.3842	4.3055	4.8177	5.087	4.7888	4.9836	5.3062	5.5806	4.2048	5.4984	4.7166	4.5927	5.0859	4.3782	4.4809	4.8602	4.9492	3.8104	3.8157	5.1146	5.3455	3.9049	4.1694	3.4054	5.1026	5.5822	4.1387	5.2421	4.7898	4.6195	4.7642	6.2836	4.3324	5.3001	6.1548	5.3804	4.8805	4.7584	5.0075	5.0453	5.965	5.1335	5.2467	4.9572	5.2092	4.8269	3.4834	4.4816	5.1001	4.5347	5.2746	5.8168	5.6256	5.0886	5.573	5.6724	5.8985	5.7962	4.6693	4.8773	5.1663	4.6308	4.802	4.2019	4.4716	5.6603	3.9197	5.354	4.9245	4.4365	5.4048	4.2347	5.2362	4.229	4.3674	5.1465	4.8776	4.0331	6.2165	4.27	5.5725	5.1347	5.0402	5.0653	5.2752	5.2441	4.5223	6.0116	4.1384	3.9138	3.5876	4.7934	4.5014	4.3649	4.1673	5.1628	3.5753	5.3116	5.779	5.3246	4.9716	5.1724	5.2708	5.8396	5.2868	5.0774	4.3223	5.5566	4.529	4.4867	5.8465	4.9548	4.617	5.4157	5.153	4.5696	4.9157	5.0326	5.4147	7.2734	5.7613	4.697	4.5353	5.5766	4.4619	5.159	4.8106	4.1578	4.8489	5.4408	4.7309	4.7994	4.8979	5.834
hsa-mir-502	3.3813	3.2212	2.992	3.0789	2.6791	2.7165	2.9749	3.7972	3.15	2.6728	3.3717	2.5232	3.8582	3.4541	2.377	2.195	3.4391	3.161	2.885	2.6331	3.6331	2.9763	3.2081	2.6521	2.1623	3.4096	2.9339	2.8364	3.0937	3.6865	4.0607	3.1312	3.8192	1.6019	4.1591	2.8345	3.0101	3.7327	2.8433	2.6672	3.5442	2.9309	4.166	2.4338	2.9007	2.4757	2.1815	3.3413	3.3329	3.286	3.4512	3.8203	2.7333	3.0254	2.8251	2.3365	3.838	3.446	2.9576	3.0509	2.879	1.6652	2.9147	3.8457	3.5312	2.8103	2.7937	2.1638	3.1001	3.422	2.6154	2.8859	3.099	2.6611	3.0555	4.684	2.371	3.4263	4.4408	2.8254	2.8436	3.3831	2.6739	3.1464	4.205	3.526	3.8784	2.9455	3.2737	2.0305	2.01	3.0021	3.3485	2.9934	2.9625	3.5383	3.913	3.3835	3.4873	3.9085	3.6815	3.241	2.3847	2.6965	2.9967	2.5344	3.4834	2.7488	3.3192	3.4596	2.4409	2.5523	3.2826	2.5577	2.9033	2.9147	3.4745	2.6613	2.5702	3.841	2.661	2.2939	3.7542	2.0482	3.2908	3.2902	2.6637	2.3774	3.4711	2.9653	2.3973	2.9942	2.5504	1.887	1.7665	3.1503	3.1888	3.6739	2.3901	3.2593	2.6915	3.863	3.6091	3.776	3.7817	3.6772	4.2919	3.6369	3.7565	3.1498	3.4162	3.2471	3.0406	2.9826	2.8793	3.3399	2.5459	4.082	3.2214	3.6291	3.3604	3.1591	2.3099	5.2118	3.5868	2.547	3.4171	3.2869	2.5006	3.2386	3.5638	2.7261	3.2508	3.7023	3.0892	2.6985	3.4341	3.9173
hsa-mir-503	1.8842	2.3008	1.7649	2.4446	2.085	0.9714	2.4789	2.4061	1.4856	2.8174	1.1603	1.7818	3.9562	2.6854	1.4765	2.3867	2.0472	2.7386	2.7857	3.2875	2.5151	3.5685	2.3342	1.7183	2.7989	3.1462	3.7551	2.6648	2.8594	2.6743	1.3153	1.8428	1.1414	2.1191	1.1519	2.0678	2.0963	2.1864	1.8141	1.3706	3.4882	2.8528	1.2254	0.8484	3.2816	2.6055	1.7858	1.8228	3.733	3.088	2.4582	3.139	2.7333	3.1561	2.5195	2.7548	1.4515	1.4276	2.8793	1.5789	2.3078	2.225	1.3809	3.3678	2.5215	1.973	1.2318	2.4135	3.3054	3.6323	2.5154	3.0257	3.237	2.3091	4.2837	0.4308	2.3008	3.2095	3.5058	2.8649	3.0855	2.6062	3.3809	2.5443	1.4121	3.5884	3.1525	3.1574	2.7498	2.9177	3.5527	2.6459	2.8014	2.0566	3.024	3.1228	2.3272	2.5155	3.5277	2.1879	3.7371	2.2759	4.3615	3.0262	3.1931	3.7302	3.342	1.2812	3.3192	2.8253	1.7314	3.2502	1.8398	2.2582	2.8278	2.2772	3.0937	2.6613	2.2943	3.6712	2.556	2.5795	3.0923	2.8623	2.9905	2.885	2.2365	3.6967	2.6967	2.8747	3.7185	3.2594	2.5885	2.4922	3.156	3.2814	2.8381	4.1266	3.5838	2.9062	1.9823	3.2309	3.3113	3.0994	2.5532	2.9562	2.6856	4.5348	2.6214	2.9585	2.1556	2.8495	3.614	2.0034	4.5946	2.7826	3.7591	3.6303	3.129	3.0678	2.9114	3.7102	3.7282	1.9686	3.792	2.5906	2.443	3.3174	2.7632	1.8466	1.8627	2.3081	4.4618	3.0242	4.0205	3.3437	3.1149	1.9043
hsa-mir-504	0.8805	1.0701	1.4217	0.335	0.2824	0.6567	0.2338	0.5635	0.7443	0.2916	0.7704	0.5978	1.3383	0.9301	2.0517	0.2174	0.5336	0	0	0.3492	0.2861	0	2.7884	0.4355	0.32	0.3258	1.2433	0.849	0.9967	0.2121	2.5383	2.4423	0.2026	3.3029	0.3155	0	3.0325	0.6289	0.5435	0	1.078	1.2663	0.7391	0	0.8091	0.292	0	0.3263	0.3705	0.7007	1.4094	1.2199	0	0.6591	0.3454	0.8352	2.1602	0.5684	0.8642	0.5277	0	0.7383	0.5788	0	1.055	0.573	0.6224	0.2487	0.3689	0	0.2692	0.2485	0.6003	0.3833	0.8236	0	0	0	1.3888	0.9869	0.4588	0.803	0	0.8843	0.3526	0.4215	0.2722	0.2668	0.5761	0.4706	0	0.8784	1.6168	0.3703	1.1303	1.3316	0.5496	0.419	1.187	0.7028	0.3239	0.3291	0	1.5161	0.7355	0	0.6062	0.7784	0	0	0.2761	0.572	0.4822	0.2112	0.8176	0.8233	0	0.5299	0.2983	0.9963	0.199	0.0687	0.4009	0	0.4943	1.2614	1.2583	0.6975	0.7294	0.2121	0.5128	0.8512	1.1723	0.4704	0.7711	0.8829	0	0	0.4705	1.2012	0.5288	0.7183	0	0.5738	1.1106	0	0.8937	0.3027	0.3166	0.838	0.4282	0.4078	0.6802	0.2351	0.2952	0.8569	0	0.3051	0.4297	0.9155	0.894	0.2496	0.4615	1.0654	1.0143	0.2381	0.8535	0.7011	0.1905	0	0.637	0.6996	1.0308	0.46	0.3928	0	0.2057	2.2984
hsa-mir-505	5.1422	5.5888	5.9856	4.6391	4.5267	4.2233	4.5879	5.4596	5.985	5.1222	4.742	4.42	5.2839	5.4671	4.4984	4.6943	4.7285	4.8875	4.6002	4.6961	4.0604	4.3681	4.2857	4.0137	5.1999	4.7188	4.8547	5.0465	4.6126	3.0776	4.2975	5.4121	3.2391	3.2598	3.6424	4.351	3.9416	5.8468	5.4521	3.8158	5.0636	4.2532	4.9279	3.9458	4.4132	3.9341	4.9119	5.3697	4.9614	4.3493	5.9986	5.3591	5.6894	5.2864	4.2573	4.4185	5.215	4.5216	4.3991	5.3091	4.9572	4.9805	4.8087	5.7358	5.5716	3.9359	4.5967	4.5766	5.0465	5.1679	5.2213	4.6583	5.0214	5.6392	5.6516	5.418	4.4826	4.4396	6.0173	4.9288	4.7258	4.6123	4.9667	4.1337	5.9062	4.5586	4.625	4.8186	5.0401	5.8112	4.5589	5.3282	6.2969	3.4448	5.5608	6.0576	5.1036	5.2884	5.7024	5.5031	5.2858	5.1636	5.1016	4.5854	5.1993	4.6196	4.8809	5.1133	4.828	4.5878	4.2426	5.1712	4.8668	4.5861	5.3384	4.1116	5.8312	5.2075	4.407	5.21	4.4302	4.0331	5.478	3.8408	3.9924	5.2826	5.0093	4.9539	5.9278	4.7104	5.2448	5.0159	5.1615	5.4964	4.6932	6.0868	4.9549	5.0165	4.1201	5.0428	3.8508	5.2477	5.4898	5.5368	5.4937	4.8015	4.7175	5.736	4.9513	5.3689	4.7688	5.7703	4.7059	5.4007	5.7092	4.592	5.0967	4.2699	3.6245	4.0834	5.1003	5.16	5.1264	5.5058	4.7499	4.944	5.4583	5.1548	4.8345	4.6727	4.8938	4.7326	5.7877	4.9649	4.7919	4.3158	5.1553	6.5707
hsa-mir-506	0	0	0	0.1772	0	0	0	0	0.5362	0.2916	0	0.1742	0	0	0	0	0	0	0	0	0.2861	0.7128	0	0	0	0.5914	0	0	0.3611	1.278	0	0	0	0	0	0.418	0.1712	0	0	0.4817	0.2895	0.264	0	0	0	0.1041	0.3471	0	0	0.3925	0	0	0.3169	0	0	0	0	0.312	0	0.2879	0	0.2229	0.1679	0	0	0	0	0	0.1962	0	0	0.2485	0.229	0	0	0	0	0.2016	0	0	0.4588	0.3199	0	0	0	0.2261	0.5012	0	0	0.4706	0	0	0	0	0	0	0	0.419	0	0	0	0	0	0	0	0.2531	0	0	0	0	0	0	0	0	0	0.1741	0	0	0	0.2618	0	0.3705	0	0	0	0	0.1584	0.2084	0.2861	0	0.2791	0	0	0	0	0	0.3173	0	0.2544	0	0.1986	0	0	0.3152	0.3009	0.2107	0	0	0	0	0	0.4078	0	0	0	0	0.5261	0	0	0	0.2286	0	0	0	0	0.2381	0	0	0	0	0.1875	0	0.2313	0	0.3928	0	0	0
hsa-mir-507	0	0	0.3102	0	0	0	0	0	0	0	0	0.1742	0	0	0	0	0	0.2951	0	0	0	0.2138	0	0	0	0	0	0	0.1918	0	0	0	0	0	0	0	0	0	0	0.2609	0	0	0.2905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2891	0	0	0	0.0687	0	0	0	0.2626	0	0	0	0	0	0	0	0	0	0	0	0	0.2544	0	0.1986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1905	0	0	0	0.2313	0	0	0	0	0
hsa-mir-508	3.4044	3.2212	2.4107	3.7318	1.4486	2.4382	3.4165	2.2699	3.2558	3.555	2.7703	3.6497	1.4768	1.0921	1.3034	0.8587	0.5336	4.686	1.208	2.6954	3.0615	4.4442	1.7366	1.9983	1.8003	2.8745	3.1074	1.9774	3.5617	5.2854	0.426	1.0764	0	0.6614	0.5742	2.4018	1.8664	2.1864	1.3792	2.3681	4.0297	1.9301	4.3508	0.4857	1.488	2.0759	4.3635	2.662	1.4629	2.8585	2.3283	1.4996	3.7579	2.0316	1.9412	0.9371	1.2903	2.8146	2.5661	4.0015	2.2569	1.7393	4.2586	0.4909	1.6578	3.0272	2.172	2.2519	2.2593	1.778	3.7779	4.8955	2.9139	1.7146	2.9871	0	2.4379	4.7761	2.4678	1.8291	3.2364	3.2577	2.7719	2.3529	1.6848	2.6064	1.4122	1.7814	1.2072	2.3902	0.3508	2.8427	1.1032	0.7169	3.6101	1.7663	0.3886	3.0139	1.3763	2.3741	2.4003	2.6736	1.7843	1.4658	2.3662	2.9823	3.0552	1.4162	2.7064	1.936	1.8202	1.2985	2.8383	1.9403	2.975	2.3516	3.3951	2.711	1.9094	2.3725	2.7269	3.7384	2.3687	2.6978	1.2812	1.7635	4.0883	3.8288	1.8608	1.9451	3.0076	3.5175	1.9919	1.4515	2.6389	3.1503	2.7352	4.0261	2.7622	4.2227	3.2116	1.9245	1.6325	1.438	3.26	2.7356	1.1934	1.7376	3.1856	1.9393	1.7735	3.8144	3.3836	2.3424	3.7777	3.7189	4.3631	1.8754	1.4514	2.7252	2.9114	3.0968	1.8635	0.4481	3.8543	3.1528	2.147	2.0457	4.0956	2.086	2.1146	3.7076	2.5095	2.411	3.5016	2.2822	2.2725	3.3793
hsa-mir-509-1	0.8805	0.958	0	1.5007	0	0.6567	0.7688	0.9677	0.2928	1.0842	1.0417	1.3449	0	0	0.1439	0.5734	0	1.8968	0	0	0.8219	1.4633	0.6978	0	0.32	1.7137	0.2574	0.3415	0.6497	2.3992	0	0	0	0	0	1.0059	0.3242	0.3485	0	0.2609	1.9593	0	1.9633	0	0.3794	0.2011	1.6673	1.0108	0.3705	0.7007	0	0.2218	0.5766	0.2546	0.3454	0	0.3664	0.786	0.4959	1.8679	0.2287	0.2229	1.3108	0	0.5171	0.8582	0.8553	0.5562	0.5231	0.4582	1.1575	1.5261	0.6003	0.5424	1.1075	0	0	2.0531	0.7202	0.2587	1.3206	0.4567	0.9237	0.4463	0.3526	1.3374	0.5012	0.4919	0	0.4706	0	0.4658	0	0.1597	1.1303	0.7067	0.3886	0.419	0	0.7028	0	0.3291	0.5305	0.1347	0.2219	0	1.0318	0.3085	0.7577	0.2838	0.2761	0.3142	0.4822	0	0.8176	0.5974	0.261	0.2891	0.2983	0	0.3739	1.2427	0	1.2058	0	0.4846	1.3919	1.5185	0	0.397	0.8903	1.051	0.5559	0.2543	0.5099	1.2672	0.5773	1.3609	0.2544	1.2012	0.6693	0.5162	0.6089	0	0.7618	0	0.3629	0.3027	0.9867	0	0.4282	1.2059	1.0028	0	0.9322	0.8569	1.9486	0.4777	0.1579	0.6698	0.7542	0.8119	0.4615	0	1.1531	1.1737	0.8535	0.503	0.7706	0	0.3534	0.2726	0.6056	0.46	1.171	0.6872	0.5457	0.4771
hsa-mir-509-2	1.23	0.958	0.5653	1.4325	0	0.8226	0.7688	0.9677	0.7443	1.0842	1.0417	1.2701	0.3274	0.2944	0.1439	0	0.9223	1.6054	0.7269	0.3492	0.7295	1.4633	0.3907	0	0.9951	0	0.833	0	1.096	2.6009	0.1564	0.2446	0	0	0	0.3243	0.4626	0.3485	0.2972	0	1.9593	0.487	1.2254	0.8484	0.3794	0	1.7858	0	0.3705	0.9545	0.3064	0.2218	0.7965	0	0	0	0.6584	0.975	0.6918	1.4681	0.5997	0.2229	0.9908	0.4909	0.2816	0.9821	0.6224	0.3587	0.7894	0.4582	1.401	2.0029	1.0229	0.6858	0.8236	0	0.3167	1.9449	1.1984	0.478	0	0.4567	0.9237	0.3123	0.6357	0.8862	0.5012	0	0.2186	0.4706	0	0.5433	0	0.1597	0.887	0	0	0.5903	0	0	0	0.5968	0.737	0.1347	0	0.2531	0.8346	0.3085	0.299	0	0.5078	0	0.843	0.3954	0.466	0.5974	1.131	0.9166	0.5454	0	0.3739	0.9465	0.5661	0.8351	0.2682	0	1.5141	1.062	0.2861	0.5608	1.0475	0.3425	0.3933	0.4704	0.3591	0.8829	0.9885	1.3609	0.8248	1.4952	0.6693	0.2811	0	0.3152	0.7618	0.7039	0	0	0.5761	0.211	0	1.7167	1.0028	0.4373	1.2402	1.8624	1.774	0.6318	0.3002	0.5292	0.2286	0.6477	0.2491	0	1.2797	0.4423	0	0	0.6459	0	0.637	0.6996	0	0.46	1.2988	1.0122	0.5457	0.835
hsa-mir-509-3	1.3299	1.0701	0	1.6281	0	0.4692	1.1581	1.9512	1.3648	0.9231	0.9124	1.2701	0.3274	0.9301	0.1439	0.5734	0	1.9821	0.4088	0.3492	0.9907	1.9544	0.2085	0.6122	0.5817	1.1806	0.9831	0.6174	0.9967	2.5236	0	0.2446	0	0	0	0.2241	0.1712	0	0.7538	0.4817	2.0395	1.0028	1.2254	0.4857	0.6796	0.5348	1.3962	0.3263	0.9095	0	1.1263	0.2218	0.9874	0.2546	0.3454	0.1772	0	0.5684	0.8642	1.8679	0	0.4159	1.8446	0	0.7195	0.8582	1.0558	0.5562	0.5231	0.9519	1.401	1.5261	0.6003	0.3833	1.7266	0	0.3167	2.2479	0.7202	0.2587	1.6989	0.9949	0.5345	0.7866	0.8723	0.8862	0.6987	0.2668	0	0	0	0.937	0.2983	0.1597	1.4322	0.4639	0.2073	0.2247	0	0.5043	0	0.8226	0.9175	0	0.4141	0.4683	0.3347	0.7784	0.5465	0.2838	1.039	0	0.9944	0.8386	0.466	0.5974	0.994	0.2891	0.4272	0	0.9164	1.463	1.0849	0.8351	1.0155	0	1.5715	1.5185	0.2861	0.397	0.7139	0.6192	0.3933	0	0.7711	1.0878	0.9885	0.8353	0.9738	1.8474	0.9149	0.2811	0.2327	0.5738	0.9467	0.3945	0	0.7659	0.7959	0.211	0.4282	1.8535	0.6802	0.7724	0.9322	1.6918	2.0285	0	0.3002	0.7979	0.4258	0	0	0	1.604	1.7365	0.489	0.7011	1.2702	0.217	0.1875	1.5221	0.9025	0.6446	1.5248	1.1508	0.6898	1.1215
hsa-mir-511-1	3.2083	3.3379	3.1946	3.5506	2.1567	3.0865	3.8801	2.9429	1.9729	3.25	2.4359	2.0733	3.2723	2.7353	2.7361	2.6709	0	1.806	2.253	0.8652	2.4296	1.1878	0.3907	0.7696	1.5784	2.263	2.7366	2.6648	2.0456	0.5607	0.8492	1.8428	2.7176	0.3683	0.3155	0.7417	0.3242	3.0185	1.1002	1.5764	1.9593	2.0042	3.5491	1.9267	3.1163	2.7245	3.6351	3.7479	2.8955	2.1502	4.1727	3.3883	1.981	3.0254	3.3691	1.8534	0.6584	2.482	1.4009	1.4681	3.337	2.9415	1.8933	4.1056	3.4482	2.7064	1.3887	1.4294	3.2177	2.9148	2.3512	2.4626	3.0094	2.0154	3.1208	0	3.4354	1.9449	2.3808	2.3574	2.5527	3.4002	2.3323	4.0832	2.4409	3.1658	3.0477	3.2831	3.0063	2.5882	3.2106	3.2534	3.0616	2.7641	3.8155	3.6731	2.3272	4.8226	3.9711	5.0264	3.0531	4.3912	3.2051	2.8217	4.1929	1.9546	2.5757	1.9489	1.912	4.5878	3.2704	2.7737	3.8375	1.7506	3.9881	1.3442	4.0067	1.7828	3.316	2.0647	3.3463	3.1065	3.2463	2.7547	3.5891	3.7629	4.0784	3.1069	2.487	3.0778	3.915	2.7286	1.8104	2.4419	1.5044	3.1953	2.9341	2.5123	2.0303	1.948	0.6693	3.0553	4.1541	1.5625	3.0738	2.1567	2.6856	1.8352	2.3005	1.5311	3.0455	3.9425	2.9309	2.8822	3.1976	2.9433	2.1043	1.8754	1.8718	1.6851	2.8091	2.2563	3.5068	1.9686	2.0214	2.7909	2.9742	3.0889	2.3489	3.3576	3.3048	2.814	2.2176	2.5563	3.2716	2.3981	3.0629	2.8621
hsa-mir-511-2	2.6356	2.7682	3.2683	3.5506	1.8457	2.6295	3.7728	3.6402	2.0534	3.4406	2.9123	1.9349	2.8815	3.0031	2.9072	2.4309	0.5336	2.3464	2.2026	0.8652	2.2077	1.2856	0.3907	1.2687	2.1623	2.9708	2.6495	2.1609	2.3573	0.7078	0.8492	2.3924	2.9323	0.7882	0.3155	0.9442	0.8123	3.3242	1.613	1.4771	2.5024	1.489	2.9432	0.4857	3.1411	2.7884	3.6351	3.6637	3.1064	2.5855	4.2465	3.7685	2.5026	2.7636	3.3113	2.002	1.1087	2.1309	1.9528	1.8679	3.0079	3.0029	1.7942	4.1391	3.2001	2.6326	1.6589	1.5268	2.8315	2.2442	2.3512	2.0029	2.8465	2.4762	2.6756	0.4308	3.2617	1.7005	2.3808	1.9804	2.6846	2.8241	2.1255	4.2205	2.581	2.8635	3.3118	2.9455	2.6405	1.5501	3.1671	3.1703	2.6512	2.9284	3.8668	3.6731	2.4948	4.5799	3.2658	5.0986	3.3665	4.1626	3.0199	2.5833	4.257	1.8814	2.1358	1.7588	1.9977	4.664	3.0675	2.8729	3.8574	2.2098	3.9707	1.1072	3.667	2.1139	2.9159	2.7592	3.3671	3.3537	3.2463	2.6385	3.7728	3.6296	3.9326	2.7878	2.487	2.8747	3.7417	2.1648	1.7444	2.1602	1.1838	3.9921	3.1888	3.3245	1.2325	1.7393	1.2191	3.2309	3.709	0.9832	2.9921	1.8138	2.6532	1.6329	1.5672	1.4503	3.1047	4.3182	2.4901	2.6167	3.2329	2.7826	1.9486	1.4474	1.8255	1.6172	3.1533	2.1981	3.4332	2.2148	2.0214	2.7909	3.2741	3.0164	2.2667	3.2386	3.1329	2.4793	2.1626	2.4611	3.0533	2.1563	2.9241	2.9378
hsa-mir-512-1	0	0	0	0	0	0	0	0	0	0.7417	0	0	1.3383	0	0	0	0	0	0	0	0.2861	0	0.2085	0	0	0	0.2574	0	0.3611	0	0	0.2446	0	0	0	0.1164	0	0.3485	0	0	0	0	0	0	0	0.1041	0	0	0	0	0.3064	0.4139	0	0	0	0.1772	0	0	0.4959	0	0	0	0	0	0	0	0	0.3587	0.3689	0	0	0	0.6003	0.3833	0	0	0	0.2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2047	0	0.6104	0.5942	0.3252	0.6944	0	0.7123	0.5043	0	0	0	0	0	0	0	0	0	0.2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2626	0.1584	0	0	0	0	0	0.21	0	0	0	0	0	0.2544	0.3333	0	0	0	0	0.3009	0	0	0	0	0	0	0	0	0	0	0	0	0.109	0.1579	0	0	0	0.2491	0	0	0	0	0	0	0	0	0	0	0	0	0.2671	0	0
hsa-mir-512-2	0	0	0	0	0	0	0	0	0	0.5341	0	0.1742	1.6032	0	0	0	0	0	0	0	0.1501	0	0.3907	0	0	0	0.4758	0	0	0.2121	0	0.2446	0	0	0	0.1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9608	0.2218	0	0	0	0	0	0	0.2691	0	0	0.7383	0	0	0	0	0	0.1297	0.1962	0	0	0	0.8953	0.2043	0	0	0	0.3785	0	0	0	0	0	0	0.3526	0	0	0.2668	0	0	0	0	0.2983	0.4953	0.4219	0.3252	0.3886	0.2247	0.3997	0	0	0	0	0	0	0	0.3347	0	0	0	0	0	0	0	0	0.1741	0	0	0	0	0	0	0	0	0	0	0.1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2952	0	0	0.5568	0.1579	0	0	0	0	0	0	0	0	0	0	0	0.1875	0	0	0	0	0	0	0.835
hsa-mir-513a-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3169	0	0	0	0	0	0	0.2879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
